Year,Year Text,Month,Month Text,Day,Day Text,Hour,Hour Text,Minute,Minute Text,Time,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed
2020,2020,7,7,7,7,1,1,0,0,20207710,0,0,0,7,0,0.271,126.51,6.1,30.3,22.7,0,0,0,63.96,0.2,975,120,2.6
2020,2020,7,7,7,7,2,2,0,0,20207720,0,0,0,7,0,0.27,120.66,6.2,29.7,23.1,0,0,0,67.82,0.2,975,122,2.5
2020,2020,7,7,7,7,3,3,0,0,20207730,0,0,0,8,0,0.269,112.18,6.2,29.1,23.5,0,0,0,72.01,0.2,975,121,2.3
2020,2020,7,7,7,7,4,4,0,0,20207740,0,0,0,7,0,0.269,101.95,6.2,28.6,24,0,0,0,76.08,0.2,976,117,2.1
2020,2020,7,7,7,7,5,5,0,0,20207750,0,0,0,1,0,0.269,90.04,6.1,28.6,24.4,0,0,0,78.03,0.2,976,109,2.5
2020,2020,7,7,7,7,6,6,0,0,20207760,74,237,122,3,3,0.269,78.36,6.2,30,24.5,71,44,80,72.54,0.2,977,109,3
2020,2020,7,7,7,7,7,7,0,0,20207770,119,495,322,3,3,0.268,65.77,6.3,31.9,24.3,167,135,222,64.14,0.2,977,105,3.7
2020,2020,7,7,7,7,8,8,0,0,20207780,135,653,530,3,3,0.268,52.85,6.6,32.7,24,267,194,384,60.23,0.2,978,95,4.2
2020,2020,7,7,7,7,9,9,0,0,20207790,149,732,712,3,3,0.266,39.74,7,32.9,24,359,234,538,59.58,0.2,978,87,4.5
2020,2020,7,7,7,7,10,10,0,0,202077100,156,779,853,1,0,0.265,26.59,7.2,32.6,24.2,156,779,853,61.49,0.2,978,83,5.1
2020,2020,7,7,7,7,11,11,0,0,202077110,142,830,948,0,0,0.263,13.82,7.2,32.2,24.2,142,830,948,62.64,0.2,978,83,5.8
2020,2020,7,7,7,7,12,12,0,0,202077120,140,842,976,8,3,0.262,6.15,7.2,32.2,24,503,221,723,61.83,0.2,977,80,6.1
2020,2020,7,7,7,7,13,13,0,0,202077130,138,833,940,4,3,0.26,15.8,7.2,32.4,24,470,275,735,61.31,0.2,976,76,6.2
2020,2020,7,7,7,7,14,14,0,0,202077140,152,779,835,8,3,0.259,28.7,7.3,32,24.6,430,207,611,64.9,0.2,976,72,6.1
2020,2020,7,7,7,7,15,15,0,0,202077150,172,677,677,8,3,0.257,41.86,7.4,31.1,25.3,350,186,488,71.35,0.2,975,73,5.7
2020,2020,7,7,7,7,16,16,0,0,202077160,178,532,483,8,3,0.255,54.95,7.4,30.1,25.7,253,149,338,77.57,0.2,975,79,5
2020,2020,7,7,7,7,17,17,0,0,202077170,155,316,274,7,3,0.254,67.84,7.4,29.2,25.9,149,91,184,82.29,0.2,976,92,4.5
2020,2020,7,7,7,7,18,18,0,0,202077180,68,108,86,8,3,0.254,80.35,7.4,28.4,25.8,56,21,60,85.6,0.2,977,105,4.3
2020,2020,7,7,7,7,19,19,0,0,202077190,0,0,0,8,0,0.255,92.48,7.4,27.8,25.3,0,0,0,86.5,0.2,978,110,4.4
2020,2020,7,7,7,7,20,20,0,0,202077200,0,0,0,7,0,0.255,103.73,7.3,27.3,24.8,0,0,0,86.08,0.2,979,114,4.7
2020,2020,7,7,7,7,21,21,0,0,202077210,0,0,0,7,0,0.256,113.75,7.3,26.9,24.2,0,0,0,85.14,0.2,979,116,4.9
2020,2020,7,7,7,7,22,22,0,0,202077220,0,0,0,8,0,0.256,121.88,7.2,26.6,23.9,0,0,0,85.35,0.2,979,117,4.7
2020,2020,7,7,7,7,23,23,0,0,202077230,0,0,0,6,0,0.257,127.24,7.2,26.5,24.2,0,0,0,87.08,0.2,979,117,4.1
2020,2020,7,7,8,8,0,0,0,0,20207800,0,0,0,6,0,0.258,128.94,7.2,26.5,24.6,0,0,0,89.44,0.2,979,121,4
2020,2020,7,7,8,8,1,1,0,0,20207810,0,0,0,8,0,0.259,126.63,7.2,26.5,25.1,0,0,0,92.06,0.2,978,124,3.6
2020,2020,7,7,8,8,2,2,0,0,20207820,0,0,0,3,0,0.26,120.77,7.2,26.5,25.5,0,0,0,94.18,0.2,978,123,3.3
2020,2020,7,7,8,8,3,3,0,0,20207830,0,0,0,3,0,0.262,112.29,7.1,26.6,25.7,0,0,0,94.84,0.2,978,120,3.2
2020,2020,7,7,8,8,4,4,0,0,20207840,0,0,0,0,0,0.263,102.04,7.1,26.6,25.8,0,0,0,95.21,0.2,978,117,3.1
2020,2020,7,7,8,8,5,5,0,0,20207850,0,0,0,3,0,0.264,90.11,7.1,26.9,25.8,0,0,0,93.73,0.2,979,114,3.3
2020,2020,7,7,8,8,6,6,0,0,20207860,66,293,125,0,0,0.264,78.44,7,28,25.5,66,293,125,86.26,0.2,979,121,4
2020,2020,7,7,8,8,7,7,0,0,20207870,111,515,322,3,3,0.265,65.85,7,29.7,24.8,166,133,220,75.12,0.2,980,130,4
2020,2020,7,7,8,8,8,8,0,0,20207880,143,633,525,3,3,0.264,52.92,7,31.2,24.4,266,193,383,67.37,0.2,980,133,3.6
2020,2020,7,7,8,8,9,9,0,0,20207890,164,704,705,3,3,0.263,39.81,7,32.4,24.3,358,235,538,62.29,0.2,980,133,3.3
2020,2020,7,7,8,8,10,10,0,0,202078100,173,754,847,0,0,0.262,26.67,7,33.4,24,173,754,847,58.05,0.2,979,132,3.1
2020,2020,7,7,8,8,11,11,0,0,202078110,191,762,930,1,0,0.261,13.91,7,34.4,23.9,191,762,930,54.42,0.2,979,133,3
2020,2020,7,7,8,8,12,12,0,0,202078120,198,764,958,0,0,0.26,6.26,7,35.1,23.8,198,764,958,52.06,0.2,978,133,2.8
2020,2020,7,7,8,8,13,13,0,0,202078130,195,755,921,0,0,0.259,15.82,7,35.6,23.7,195,755,921,50.38,0.2,977,132,2.5
2020,2020,7,7,8,8,14,14,0,0,202078140,156,774,835,0,0,0.258,28.71,7,35.9,23.6,156,774,835,49.14,0.2,977,134,2.2
2020,2020,7,7,8,8,15,15,0,0,202078150,150,720,686,8,3,0.257,41.86,7,35.7,23.4,350,185,488,49.22,0.2,976,141,2.1
2020,2020,7,7,8,8,16,16,0,0,202078160,132,641,500,6,3,0.256,54.96,6.9,35.2,23.3,252,147,337,50.27,0.2,976,147,2
2020,2020,7,7,8,8,17,17,0,0,202078170,106,494,293,6,3,0.256,67.85,6.9,34.4,23.4,149,89,183,52.89,0.2,976,153,1.8
2020,2020,7,7,8,8,18,18,0,0,202078180,58,244,99,6,3,0.255,80.38,6.8,32.9,24.5,56,19,59,61.41,0.2,976,155,1
2020,2020,7,7,8,8,19,19,0,0,202078190,0,0,0,6,0,0.255,92.51,6.8,31.8,24.7,0,0,0,66.14,0.2,977,156,0.9
2020,2020,7,7,8,8,20,20,0,0,202078200,0,0,0,6,0,0.255,103.77,6.8,31.2,24.5,0,0,0,67.58,0.2,977,157,1.1
2020,2020,7,7,8,8,21,21,0,0,202078210,0,0,0,6,0,0.255,113.81,6.9,30.8,24.4,0,0,0,68.98,0.2,977,162,1.1
2020,2020,7,7,8,8,22,22,0,0,202078220,0,0,0,6,0,0.255,121.96,7,30.4,24.5,0,0,0,70.67,0.2,977,169,1.1
2020,2020,7,7,8,8,23,23,0,0,202078230,0,0,0,6,0,0.255,127.35,7.1,30,24.5,0,0,0,72.44,0.2,977,175,0.9
2020,2020,7,7,9,9,0,0,0,0,20207900,0,0,0,7,0,0.255,129.06,7.2,29.7,24.6,0,0,0,74.13,0.2,977,173,0.8
2020,2020,7,7,9,9,1,1,0,0,20207910,0,0,0,8,0,0.256,126.75,7.3,29.6,24.7,0,0,0,75.06,0.2,977,164,0.9
2020,2020,7,7,9,9,2,2,0,0,20207920,0,0,0,8,0,0.257,120.89,7.4,29.3,24.8,0,0,0,76.6,0.2,976,153,1.1
2020,2020,7,7,9,9,3,3,0,0,20207930,0,0,0,0,0,0.257,112.4,7.3,28.9,24.8,0,0,0,78.68,0.2,976,146,1.3
2020,2020,7,7,9,9,4,4,0,0,20207940,0,0,0,0,0,0.257,102.14,7.2,28.4,24.9,0,0,0,81.49,0.2,976,145,1.6
2020,2020,7,7,9,9,5,5,0,0,20207950,0,0,0,0,0,0.257,90.2,7.1,28.5,25,0,0,0,81.46,0.2,975,148,2.1
2020,2020,7,7,9,9,6,6,0,0,20207960,74,234,121,0,0,0.257,78.52,7,30.3,24.7,74,234,121,72.22,0.2,976,162,2.1
2020,2020,7,7,9,9,7,7,0,0,20207970,129,458,316,0,0,0.258,65.93,6.9,32.6,24.3,129,458,316,61.75,0.2,976,189,1.7
2020,2020,7,7,9,9,8,8,0,0,20207980,168,577,516,0,0,0.259,52.99,6.9,34.1,24.2,168,577,516,56.47,0.2,976,222,1.6
2020,2020,7,7,9,9,9,9,0,0,20207990,196,649,694,0,0,0.261,39.88,7,35.2,24.3,196,649,694,53.26,0.2,976,239,1.7
2020,2020,7,7,9,9,10,10,0,0,202079100,212,697,835,0,0,0.262,26.74,7,36.4,24.3,212,697,835,49.93,0.2,976,247,1.8
2020,2020,7,7,9,9,11,11,0,0,202079110,348,548,881,0,0,0.262,14,7,37.1,24.3,348,548,881,47.95,0.2,975,254,2
2020,2020,7,7,9,9,12,12,0,0,202079120,358,551,905,0,0,0.262,6.37,7,37.5,24.2,358,551,905,46.83,0.2,974,261,2.3
2020,2020,7,7,9,9,13,13,0,0,202079130,352,539,870,1,0,0.262,15.84,7,37.8,24.2,352,539,870,46.05,0.2,973,271,2.6
2020,2020,7,7,9,9,14,14,0,0,202079140,344,489,773,1,0,0.261,28.71,7,38.2,24.2,344,489,773,45,0.2,973,276,2.8
2020,2020,7,7,9,9,15,15,0,0,202079150,314,421,628,8,3,0.261,41.87,6.9,37.8,24.1,350,196,496,45.72,0.2,972,278,2.7
2020,2020,7,7,9,9,16,16,0,0,202079160,258,334,450,0,0,0.26,54.97,6.8,37.1,24.1,258,334,450,47.66,0.2,972,279,2.6
2020,2020,7,7,9,9,17,17,0,0,202079170,180,199,254,1,0,0.259,67.87,6.8,36.2,24.4,180,199,254,50.73,0.2,972,277,2.4
2020,2020,7,7,9,9,18,18,0,0,202079180,65,47,73,8,3,0.259,80.4,6.7,34.8,25.1,56,23,60,57.31,0.2,972,273,1.5
2020,2020,7,7,9,9,19,19,0,0,202079190,0,0,0,7,0,0.259,92.55,6.6,33.9,25.5,0,0,0,61.49,0.2,973,266,1.5
2020,2020,7,7,9,9,20,20,0,0,202079200,0,0,0,6,0,0.259,103.83,6.5,33.4,25.5,0,0,0,63.31,0.2,973,263,2.1
2020,2020,7,7,9,9,21,21,0,0,202079210,0,0,0,8,0,0.259,113.88,6.4,32.9,25.5,0,0,0,65.2,0.2,974,262,2.6
2020,2020,7,7,9,9,22,22,0,0,202079220,0,0,0,7,0,0.259,122.05,6.2,32.4,25.5,0,0,0,67.1,0.2,973,261,2.7
2020,2020,7,7,9,9,23,23,0,0,202079230,0,0,0,8,0,0.26,127.46,6.1,31.9,25.5,0,0,0,69.18,0.2,973,260,2.6
2020,2020,7,7,10,10,0,0,0,0,202071000,0,0,0,7,0,0.261,129.19,5.9,31.4,25.6,0,0,0,71.2,0.2,973,259,2.4
2020,2020,7,7,10,10,1,1,0,0,202071010,0,0,0,8,0,0.262,126.88,5.8,31,25.5,0,0,0,72.72,0.2,972,260,2.5
2020,2020,7,7,10,10,2,2,0,0,202071020,0,0,0,7,0,0.264,121.01,5.8,30.5,25.5,0,0,0,74.78,0.2,972,257,2.6
2020,2020,7,7,10,10,3,3,0,0,202071030,0,0,0,6,0,0.267,112.51,5.8,30.1,25.4,0,0,0,76.09,0.2,972,258,3.1
2020,2020,7,7,10,10,4,4,0,0,202071040,0,0,0,7,0,0.269,102.25,5.8,29.8,24.9,0,0,0,75.26,0.2,972,262,3.6
2020,2020,7,7,10,10,5,5,0,0,202071050,0,0,0,8,0,0.271,90.83,5.8,30.1,24.2,0,0,0,70.67,0.2,972,267,3.9
2020,2020,7,7,10,10,6,6,0,0,202071060,83,122,107,7,3,0.274,78.61,5.8,32,23.3,69,32,75,60.1,0.2,973,270,4.6
2020,2020,7,7,10,10,7,7,0,0,202071070,164,323,296,8,3,0.275,66,5.8,34.6,22.3,164,105,207,48.91,0.2,973,277,5.6
2020,2020,7,7,10,10,8,8,0,0,202071080,217,461,494,8,3,0.276,53.07,5.7,36.9,21.8,267,163,365,41.72,0.2,974,285,6
2020,2020,7,7,10,10,9,9,0,0,202071090,252,549,673,7,3,0.276,39.95,5.6,38.7,21.4,362,202,517,36.87,0.2,974,293,5.9
2020,2020,7,7,10,10,10,10,0,0,2020710100,278,599,813,8,3,0.276,26.81,5.4,40.2,21,437,226,639,33.32,0.2,974,297,5.5
2020,2020,7,7,10,10,11,11,0,0,2020710110,376,513,873,8,3,0.276,14.09,5.2,41.2,20.7,483,245,721,31.01,0.2,973,299,5.1
2020,2020,7,7,10,10,12,12,0,0,2020710120,371,538,905,7,3,0.275,6.49,5,41.9,20.5,498,249,746,29.51,0.2,972,299,4.7
2020,2020,7,7,10,10,13,13,0,0,2020710130,348,549,876,7,1,0.275,15.87,4.9,42.3,20.2,479,245,714,28.34,0.2,971,299,4.4
2020,2020,7,7,10,10,14,14,0,0,2020710140,429,362,746,7,3,0.274,28.73,4.9,42.1,19.9,426,238,635,28.17,0.2,970,297,4.2
2020,2020,7,7,10,10,15,15,0,0,2020710150,378,303,604,8,3,0.274,41.88,4.9,41.6,19.8,348,212,506,28.79,0.2,970,294,4.1
2020,2020,7,7,10,10,16,16,0,0,2020710160,300,222,427,7,3,0.274,54.98,4.9,40.6,20,252,168,349,30.62,0.2,970,290,3.9
2020,2020,7,7,10,10,17,17,0,0,2020710170,191,117,235,7,3,0.273,67.89,4.8,39.1,20.6,150,103,189,34.51,0.2,970,285,3.3
2020,2020,7,7,10,10,18,18,0,0,2020710180,55,16,58,7,5,0.273,80.43,4.8,36.5,22.4,55,16,58,44.25,0.2,971,277,1.8
2020,2020,7,7,10,10,19,19,0,0,2020710190,0,0,0,7,0,0.273,92.59,4.8,35,23.2,0,0,0,50.6,0.2,971,269,1.8
2020,2020,7,7,10,10,20,20,0,0,2020710200,0,0,0,6,0,0.273,103.88,4.9,34.2,23.7,0,0,0,54.42,0.2,972,263,2.2
2020,2020,7,7,10,10,21,21,0,0,2020710210,0,0,0,6,0,0.273,113.95,4.9,33.5,24.1,0,0,0,58.11,0.2,973,259,2.6
2020,2020,7,7,10,10,22,22,0,0,2020710220,0,0,0,9,0,0.273,122.15,5,32.7,24.5,0,0,0,62.3,0.2,973,259,3
2020,2020,7,7,10,10,23,23,0,0,2020710230,0,0,0,9,0,0.273,127.57,5,31.9,24.8,0,0,0,66.33,0.2,973,261,3
2020,2020,7,7,11,11,0,0,0,0,202071100,0,0,0,9,0,0.273,129.32,5.2,31.2,25,0,0,0,69.76,0.2,973,264,2.9
2020,2020,7,7,11,11,1,1,0,0,202071110,0,0,0,9,0,0.273,127.01,5.3,30.7,25,0,0,0,71.8,0.2,973,268,2.8
2020,2020,7,7,11,11,2,2,0,0,202071120,0,0,0,9,0,0.272,121.14,5.3,30.2,24.9,0,0,0,73.25,0.2,973,270,2.6
2020,2020,7,7,11,11,3,3,0,0,202071130,0,0,0,9,0,0.272,112.63,5.3,29.8,24.7,0,0,0,73.99,0.2,973,270,2.5
2020,2020,7,7,11,11,4,4,0,0,202071140,0,0,0,6,0,0.273,102.35,5.3,29.4,24.4,0,0,0,74.52,0.2,973,267,2.6
2020,2020,7,7,11,11,5,5,0,0,202071150,0,0,0,6,0,0.273,90.93,5.3,29.6,24.1,0,0,0,72.29,0.2,973,264,3.2
2020,2020,7,7,11,11,6,6,0,0,202071160,83,115,106,7,3,0.273,78.69,5.3,31.2,23.8,68,33,75,64.89,0.2,974,262,3.9
2020,2020,7,7,11,11,7,7,0,0,202071170,163,329,296,7,3,0.274,66.08,5.3,34.1,23.4,164,106,207,53.84,0.2,974,270,4.4
2020,2020,7,7,11,11,8,8,0,0,202071180,214,469,495,7,3,0.274,53.14,5.3,36.2,23.3,267,165,366,47.45,0.2,974,280,4.4
2020,2020,7,7,11,11,9,9,0,0,202071190,248,557,675,7,3,0.275,40.02,5.4,37.7,23.2,362,203,517,43.51,0.2,974,284,4
2020,2020,7,7,11,11,10,10,0,0,2020711100,269,611,814,7,3,0.275,26.88,5.6,38.6,23.2,437,225,638,41.37,0.2,974,281,3.7
2020,2020,7,7,11,11,11,11,0,0,2020711110,368,527,878,8,3,0.276,14.18,5.7,39.2,23,484,240,717,39.57,0.2,973,277,3.7
2020,2020,7,7,11,11,12,12,0,0,2020711120,366,538,900,8,3,0.276,6.62,5.9,39.5,22.8,500,242,740,38.52,0.2,972,274,3.6
2020,2020,7,7,11,11,13,13,0,0,2020711130,354,532,866,8,3,0.276,15.91,5.9,39.6,22.6,480,237,708,37.87,0.2,972,271,3.5
2020,2020,7,7,11,11,14,14,0,0,2020711140,295,560,786,3,3,0.276,28.74,5.9,39.6,22.4,417,274,658,37.34,0.2,971,268,3.3
2020,2020,7,7,11,11,15,15,0,0,2020711150,262,511,643,8,3,0.276,41.89,5.8,39.2,22.2,349,198,497,37.81,0.2,971,268,3.1
2020,2020,7,7,11,11,16,16,0,0,2020711160,219,423,462,3,3,0.276,55,5.6,38.4,22.1,250,197,363,39.32,0.2,971,269,2.9
2020,2020,7,7,11,11,17,17,0,0,2020711170,160,277,264,3,3,0.275,67.91,5.4,37.2,22.4,150,130,199,42.52,0.2,971,271,2.4
2020,2020,7,7,11,11,18,18,0,0,2020711180,68,74,80,3,3,0.274,80.47,5.3,35.2,24.3,56,30,61,53.41,0.2,972,272,1
2020,2020,7,7,11,11,19,19,0,0,2020711190,0,0,0,0,0,0.272,92.64,5.2,34.2,24.7,0,0,0,57.69,0.2,973,277,0.7
2020,2020,7,7,11,11,20,20,0,0,2020711200,0,0,0,0,0,0.271,103.94,5.1,34,24.6,0,0,0,57.93,0.2,973,280,0.7
2020,2020,7,7,11,11,21,21,0,0,2020711210,0,0,0,0,0,0.271,114.03,5.1,33.8,24.2,0,0,0,57.22,0.2,974,277,0.6
2020,2020,7,7,11,11,22,22,0,0,2020711220,0,0,0,0,0,0.271,122.25,5,33.7,24,0,0,0,56.91,0.2,974,254,0.5
2020,2020,7,7,11,11,23,23,0,0,2020711230,0,0,0,0,0,0.271,127.7,5,33.1,24.2,0,0,0,59.62,0.2,973,211,0.5
2020,2020,7,7,12,12,0,0,0,0,202071200,0,0,0,3,0,0.272,129.45,4.9,32.2,24.6,0,0,0,64.15,0.2,973,192,0.7
2020,2020,7,7,12,12,1,1,0,0,202071210,0,0,0,0,0,0.272,127.15,4.9,31.6,24.4,0,0,0,65.58,0.2,972,192,0.9
2020,2020,7,7,12,12,2,2,0,0,202071220,0,0,0,0,0,0.272,121.27,5,31.2,24.6,0,0,0,67.97,0.2,973,201,0.9
2020,2020,7,7,12,12,3,3,0,0,202071230,0,0,0,0,0,0.272,112.75,5.1,30.9,24.9,0,0,0,70.51,0.2,973,216,0.6
2020,2020,7,7,12,12,4,4,0,0,202071240,0,0,0,0,0,0.271,102.46,5.2,30.6,25.2,0,0,0,72.76,0.2,974,234,0.4
2020,2020,7,7,12,12,5,5,0,0,202071250,0,0,0,7,0,0.27,91.03,5.3,30.7,25.3,0,0,0,73.05,0.2,974,258,0.3
2020,2020,7,7,12,12,6,6,0,0,202071260,79,150,109,8,3,0.27,78.78,5.4,32.6,24.7,67,32,74,63.2,0.2,975,318,0.6
2020,2020,7,7,12,12,7,7,0,0,202071270,154,359,299,8,3,0.27,66.16,5.6,33.8,23.6,163,104,205,55.46,0.2,975,309,0.9
2020,2020,7,7,12,12,8,8,0,0,202071280,203,493,498,8,3,0.27,53.22,5.8,34.4,24,266,161,363,54.88,0.2,976,320,0.8
2020,2020,7,7,12,12,9,9,0,0,202071290,236,575,676,8,3,0.271,40.09,6,35.2,24.4,361,199,513,53.57,0.2,976,350,1.1
2020,2020,7,7,12,12,10,10,0,0,2020712100,262,623,818,3,3,0.271,26.96,6.2,36,24.5,426,273,670,51.62,0.2,976,7,1.5
2020,2020,7,7,12,12,11,11,0,0,2020712110,277,646,904,8,3,0.271,14.28,6.3,36.7,24.4,485,231,709,49.55,0.2,976,12,2
